,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,AgeOfHouse,YearsSinceRenov,TotalBathNum,PorchSize,IsBasement,IsFirePlace,IsGarage
2584,2585,3.044522437723423,RL,4.394449154672439,9.210440366976515,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.117993812416755,Gd,TA,PConc,Gd,TA,No,GLQ,6.373319789577012,Unf,0.0,6.75343791859778,7.273786317844895,GasA,Ex,Y,SBrkr,7.239214973779806,0.0,0.0,7.239214973779806,0.0,0.0,2,0,3,0.6931471805599453,Gd,1.9459101490553128,Typ,0.6931471805599453,Gd,Attchd,2002.0,Fin,3.0,650.0,TA,TA,Y,5.1298987149230735,3.912023005428146,0.0,0.0,0.0,0.0,0.0,12,2007,WD,Normal,5,5,2.0,3.912023005428146,True,True,True
2585,2586,3.044522437723423,RL,3.80666248977032,9.462265724715843,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.239214973779806,Unf,0.0,2.8903717578961645,7.251344983372214,GasA,Ex,Y,SBrkr,7.251344983372214,0.0,0.0,7.251344983372214,1.0,0.0,1,1,1,0.6931471805599453,Gd,1.6094379124341005,Typ,0.6931471805599453,Gd,Attchd,2002.0,RFn,2.0,576.0,TA,TA,Y,0.0,4.976733742420574,0.0,0.0,4.983606621708336,0.0,0.0,7,2007,WD,Normal,5,5,3.0,9.96034036412891,True,True,True
2586,2587,3.044522437723423,RL,4.23410650459726,9.203215047033597,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,7.122866658599083,Unf,0.0,5.375278407684165,7.282761179605593,GasA,TA,Y,SBrkr,7.2991214627108,0.0,0.0,7.2991214627108,1.0,0.0,2,0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,TA,Attchd,1991.0,Unf,2.0,506.0,TA,TA,Y,4.74493212836325,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,16,15,3.0,3.1354942159291497,True,True,True
2587,2588,4.394449154672439,RL,4.23410650459726,9.076923258535832,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,6,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,3.9318256327243257,TA,TA,CBlock,TA,TA,Av,Rec,5.41610040220442,GLQ,6.274762021241939,4.59511985013459,6.748759547491679,GasA,TA,Y,SBrkr,6.823286122355687,0.0,0.0,6.823286122355687,0.0,0.6931471805599453,1,0,3,0.0,TA,1.6094379124341005,Typ,0.0,,Attchd,1975.0,Unf,1.0,360.0,TA,TA,Y,5.262690188904886,4.442651256490317,0.0,0.0,0.0,0.0,0.0,3,2007,WD,Normal,32,32,1.6931471805599454,4.442651256490317,True,False,True
2588,2589,4.454347296253507,RL,4.418840607796598,9.037295651962438,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,6.829793737512425,Unf,0.0,3.8501476017100575,6.878326468291325,GasA,TA,Y,SBrkr,6.934397209928558,0.0,0.0,6.934397209928558,1.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,Po,Attchd,1974.0,Unf,2.0,528.0,TA,TA,Y,5.267858159063328,0.0,0.0,0.0,0.0,0.0,0.0,4,2007,WD,Normal,33,33,2.0,0.0,True,True,True
2589,2590,4.795790545596741,RL,3.8501476017100575,8.307705966549513,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.8664680569332965,Gd,TA,BrkTil,Gd,TA,Av,GLQ,6.856461984594587,Unf,0.0,6.315358001522335,7.31455283232408,GasA,Ex,Y,SBrkr,7.31455283232408,0.0,0.0,7.31455283232408,1.0,0.0,2,0,2,0.6931471805599453,Gd,1.791759469228055,Typ,1.0986122886681098,TA,Attchd,1987.0,Fin,2.0,512.0,TA,TA,Y,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0,10,2007,WD,Normal,20,20,3.0,0.0,True,True,True
2590,2591,3.044522437723423,RL,5.010635294096256,9.901435448409996,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,8,1958,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,7.110696122978827,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.373319789577012,6.373319789577012,GasA,Gd,Y,SBrkr,7.731930721948486,0.0,0.0,7.731930721948486,0.0,0.0,2,1,4,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,1958.0,RFn,2.0,461.0,TA,TA,Y,5.616771097666572,0.0,0.0,0.0,4.934473933130692,0.0,0.0,7,2007,WD,Normal,49,12,3.0,4.934473933130692,True,True,True
2591,2592,3.044522437723423,RL,4.219507705176107,9.032289682032872,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.432483807917119,7.432483807917119,GasA,Ex,Y,SBrkr,7.432483807917119,0.0,0.0,7.432483807917119,0.0,0.0,2,0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,,Attchd,2007.0,Fin,2.0,433.0,TA,TA,Y,4.61512051684126,3.688879454113936,0.0,0.0,0.0,0.0,0.0,4,2007,New,Partial,1,0,2.0,3.688879454113936,True,False,True
2592,2593,3.044522437723423,RL,4.23410650459726,9.023890304598448,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.369900982828227,Unf,0.0,6.871091294610546,7.344072850573066,GasA,Ex,Y,SBrkr,7.355641102974253,0.0,0.0,7.355641102974253,0.0,0.0,2,0,2,0.6931471805599453,Ex,1.9459101490553128,Typ,0.6931471805599453,Gd,Attchd,2207.0,RFn,2.0,502.0,TA,TA,Y,4.890349128221754,0.0,0.0,0.0,0.0,0.0,0.0,9,2007,New,Partial,1,0,2.0,0.0,True,True,True
2593,2594,3.044522437723423,RL,3.7612001156935615,9.243001154215731,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,7,1985,1985,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,5.375278407684165,BLQ,4.394449154672439,6.878326468291325,7.143617602704121,GasA,Gd,Y,SBrkr,7.123672785204607,0.0,0.0,7.123672785204607,0.0,0.6931471805599453,2,0,3,0.6931471805599453,Gd,1.9459101490553128,Typ,0.0,,Attchd,1985.0,Unf,2.0,528.0,TA,TA,Y,5.4510384535657,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,22,22,2.6931471805599454,0.0,True,False,True
2594,2595,3.044522437723423,RL,4.23410650459726,8.81269461292015,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.465908118654584,Gd,TA,PConc,Ex,TA,Mn,GLQ,5.525452939131784,Unf,0.0,6.925595197110468,7.145196134997171,GasA,Ex,Y,SBrkr,7.180069874302796,0.0,0.0,7.180069874302796,0.0,0.0,2,0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,,Attchd,2001.0,Unf,2.0,471.0,TA,TA,Y,5.54907608489522,3.367295829986474,0.0,0.0,0.0,0.0,0.0,1,2007,WD,Normal,6,6,2.0,3.367295829986474,True,False,True
2595,2596,3.044522437723423,RL,4.394449154672439,9.333088837235236,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.787844982309579,Gd,TA,PConc,Gd,TA,Av,GLQ,7.1929342212158,Unf,0.0,6.386879319362645,7.56164174558878,GasA,Ex,Y,SBrkr,7.56164174558878,0.0,0.0,7.56164174558878,1.0,0.0,2,0,2,0.6931471805599453,Gd,1.9459101490553128,Typ,0.6931471805599453,Ex,Attchd,2002.0,Fin,3.0,692.0,TA,TA,Y,5.308267697401205,4.174387269895637,0.0,0.0,0.0,0.0,0.0,4,2007,WD,Normal,5,5,3.0,4.174387269895637,True,True,True
2596,2597,3.044522437723423,RL,4.23410650459726,8.959054514715692,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.318119993844216,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,7.307872780763706,7.307872780763706,GasA,Ex,Y,SBrkr,7.307872780763706,0.0,0.0,7.307872780763706,0.0,0.0,2,0,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,1996.0,Fin,2.0,571.0,TA,TA,Y,0.0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,11,2007,WD,Normal,11,11,2.0,3.58351893845611,True,True,True
2597,2598,4.110873864173311,RL,4.23410650459726,9.375939552625749,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.553876891600541,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.642486801367256,Unf,0.0,5.877735781779639,7.023758954738443,GasA,Ex,Y,SBrkr,7.044905117129371,7.201170883281678,0.0,7.818832443803404,1.0,0.0,3,1,5,0.6931471805599453,Gd,2.3978952727983707,Typ,0.6931471805599453,Gd,BuiltIn,2003.0,Fin,2.0,452.0,TA,TA,Y,4.969813299576001,3.49650756146648,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,4,3,5.0,3.49650756146648,True,True,True
2598,2599,3.044522437723423,RL,4.454347296253507,9.444146871458646,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.493061443340548,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,7.509335266016592,7.509335266016592,GasA,Ex,Y,SBrkr,7.509335266016592,0.0,0.0,7.509335266016592,0.0,0.0,2,0,3,0.6931471805599453,Ex,2.19722457733622,Typ,0.6931471805599453,Gd,Attchd,2006.0,Fin,3.0,932.0,TA,TA,Y,5.081404364984463,3.610917912644224,0.0,0.0,4.691347882229144,0.0,0.0,9,2007,New,Partial,1,0,2.0,8.302265794873367,True,True,True
2599,2600,3.044522437723423,RL,5.303304908059076,10.680539205318292,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,7.618251097876695,0.0,0.0,7.618251097876695,0.0,0.0,1,0,2,0.6931471805599453,TA,2.302585092994046,Min1,0.0,,2Types,1953.0,RFn,4.0,1041.0,TA,TA,N,6.182084906716632,5.58724865840025,0.0,0.0,0.0,6.331501849893691,0.0,6,2007,WD,Normal,54,54,1.0,5.58724865840025,False,False,True
2600,2601,4.795790545596741,RM,4.143134726391533,8.811503250158239,Pave,IR1,Lvl,AllPub,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.90527477843843,TA,TA,PConc,Ex,TA,Av,Rec,2.833213344056216,GLQ,6.807934943699926,0.0,6.825460036255307,GasA,Ex,Y,SBrkr,6.842683282238422,0.0,0.0,6.842683282238422,2.0,0.0,0,1,0,0.6931471805599453,TA,1.3862943611198906,Typ,0.0,,Attchd,1996.0,Fin,2.0,460.0,TA,TA,Y,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,11,10,3.0,3.713572066704308,True,False,True
2601,2602,5.081404364984463,RM,3.091042453358316,7.316548177182976,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.53338948872752,Unf,0.0,5.68697535633982,6.304448802421981,GasA,TA,Y,SBrkr,6.304448802421981,6.304448802421981,0.0,6.996681488176539,0.0,0.0,1,1,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,,Attchd,1972.0,Unf,1.0,253.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,35,35,2.0,0.0,True,False,True
2602,2603,5.198497031265826,RM,4.23410650459726,7.335633981927201,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,6.222576268071369,Unf,0.0,3.332204510175204,6.274762021241939,GasA,TA,Y,SBrkr,6.274762021241939,6.137727054086234,0.0,6.900730664045173,1.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341005,Typ,0.0,,BuiltIn,1970.0,Fin,1.0,297.0,TA,TA,Y,4.727387818712341,4.584967478670572,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,37,37,2.0,4.584967478670572,True,False,True
2603,2604,5.081404364984463,RM,3.091042453358316,7.310550158534422,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,5.247024072160486,TA,TA,CBlock,TA,TA,No,ALQ,5.953243334287785,Unf,0.0,5.093750200806762,6.304448802421981,GasA,Ex,Y,SBrkr,6.304448802421981,6.304448802421981,0.0,6.996681488176539,0.0,0.0,1,1,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,,,0.0,,0.0,0.0,,,Y,0.0,4.174387269895637,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,37,37,2.0,4.174387269895637,True,False,False
2604,2605,5.081404364984463,RM,3.091042453358316,7.544861068658458,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.304448802421981,6.304448802421981,GasA,Ex,Y,SBrkr,6.304448802421981,6.304448802421981,0.0,6.996681488176539,0.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,,Attchd,1976.0,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2007,COD,Normal,31,31,2.0,0.0,True,False,True
2605,2606,4.454347296253507,RL,4.290459441148391,9.119320973589014,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,4.976733742420574,TA,TA,PConc,Gd,TA,Av,GLQ,6.828712071641684,Unf,0.0,0.0,6.828712071641684,GasA,TA,Y,SBrkr,6.9167150203536085,0.0,0.0,6.9167150203536085,1.0,0.0,1,0,1,0.6931471805599453,Gd,1.6094379124341005,Typ,0.6931471805599453,Fa,Attchd,1977.0,Fin,2.0,678.0,TA,TA,Y,5.308267697401205,4.204692619390966,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,30,30,2.0,4.204692619390966,True,True,True
2606,2607,4.394449154672439,RL,4.23410650459726,9.677715549868228,Pave,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,7.046647277848756,Unf,0.0,4.574710978503383,7.126890808898808,GasA,TA,Y,SBrkr,7.213031659834869,0.0,0.0,7.213031659834869,2.0,0.0,2,0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,TA,Attchd,1977.0,Fin,2.0,528.0,TA,TA,Y,7.261927092702751,0.0,0.0,0.0,0.0,0.0,0.0,9,2007,WD,Normal,30,30,4.0,0.0,True,True,True
2607,2608,3.044522437723423,RL,4.127134385045092,10.433645104601611,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1977,1994,Gable,CompShg,Plywood,Plywood,,0.0,TA,Fa,PConc,TA,TA,Mn,ALQ,7.014814351275545,Unf,0.0,3.8918202981106265,7.057036981697891,GasA,TA,Y,SBrkr,7.424761761823209,0.0,0.0,7.424761761823209,1.0,0.0,1,1,3,0.6931471805599453,Gd,1.9459101490553128,Mod,1.0986122886681098,TA,Attchd,1977.0,RFn,2.0,672.0,TA,TA,P,6.53813982376767,4.51085950651685,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,30,13,3.0,4.51085950651685,True,True,True
2608,2609,4.110873864173311,RL,4.23410650459726,9.022443300849044,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,7,1977,1977,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,PConc,Gd,TA,No,Rec,6.2766434893416445,Unf,0.0,5.225746673713202,6.57507584059962,GasA,Ex,Y,SBrkr,6.57507584059962,6.57507584059962,0.0,7.267525427828172,1.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,Gd,Attchd,1977.0,Fin,2.0,531.0,TA,TA,Y,0.0,4.919980925828125,0.0,0.0,5.484796933490655,0.0,0.0,6,2007,WD,Normal,30,30,3.0,10.40477785931878,True,True,True
2609,2610,4.454347296253507,RL,3.9318256327243257,8.813438494528507,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1971,1971,Gable,CompShg,Wd Sdng,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,6.680854678790215,Unf,0.0,0.0,6.680854678790215,GasA,TA,Y,SBrkr,6.680854678790215,0.0,0.0,6.680854678790215,0.0,0.6931471805599453,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,,,0.0,,0.0,0.0,,,Y,4.867534450455582,0.0,0.0,0.0,0.0,0.0,0.0,9,2007,WD,Normal,36,36,1.6931471805599454,0.0,True,False,False
2610,2611,3.044522437723423,RL,4.8283137373023015,10.229115487402662,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,3,1961,1961,Shed,CompShg,Plywood,Plywood,,5.293304824724492,TA,TA,CBlock,TA,TA,No,BLQ,6.699500340161678,Unf,0.0,6.373319789577012,7.242082359256962,GasA,TA,N,SBrkr,7.383368146992383,0.0,0.0,7.383368146992383,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,,Attchd,1961.0,Unf,1.0,444.0,TA,Fa,Y,5.030437921392435,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,11,2007,COD,Abnorml,46,46,1.0,3.6635616461296463,True,False,True
2611,2612,3.044522437723423,RL,4.23410650459726,9.305741456739437,Pave,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,PConc,Gd,TA,No,LwQ,6.994849985833071,Unf,0.0,0.0,6.994849985833071,GasA,TA,Y,SBrkr,7.072421900537371,0.0,0.0,7.072421900537371,1.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,,Attchd,1976.0,Unf,2.0,502.0,TA,TA,Y,0.0,3.80666248977032,0.0,0.0,4.48863636973214,0.0,0.0,6,2007,WD,Normal,31,4,3.0,8.29529885950246,True,False,True
2612,2613,3.044522437723423,RL,4.189654742026425,9.360999248261296,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.391917113392602,Unf,0.0,5.3981627015177525,6.705639094860003,GasA,TA,Y,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,1.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341005,Typ,0.0,,Attchd,1983.0,Fin,1.0,264.0,TA,TA,Y,5.802118375377063,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,24,24,2.0,0.0,True,False,True
2613,2614,3.044522437723423,RL,4.143134726391533,9.254165851516213,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,Plywood,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.248042874508429,Unf,0.0,5.855071922202427,6.762729506931879,GasA,TA,Y,SBrkr,6.78897174299217,0.0,0.0,6.78897174299217,0.0,0.6931471805599453,1,0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,,Attchd,1984.0,RFn,1.0,288.0,TA,TA,Y,4.948759890378168,0.0,0.0,0.0,0.0,0.0,0.0,12,2007,WD,Normal,23,23,1.6931471805599454,0.0,True,False,True
2614,2615,3.044522437723423,RL,4.23410650459726,9.308192772143688,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,3.367295829986474,TA,TA,CBlock,TA,TA,No,BLQ,6.150602768446279,Rec,6.29156913955832,5.147494476813453,7.072421900537371,GasA,Gd,Y,SBrkr,7.165493475060845,0.0,0.0,7.165493475060845,1.0,0.0,2,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,,Attchd,1954.0,RFn,2.0,452.0,TA,TA,Y,5.638354669333745,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal,52,52,3.0,0.0,True,False,True
2615,2616,3.044522437723423,RL,4.454347296253507,9.262363400043334,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.501258210544727,TA,Gd,CBlock,TA,TA,No,Rec,6.651571873589727,Unf,0.0,5.4638318050256105,6.9167150203536085,GasA,TA,Y,SBrkr,6.932447891572509,0.0,0.0,6.932447891572509,1.0,0.0,1,0,2,0.6931471805599453,Gd,1.791759469228055,Typ,1.0986122886681098,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0.0,0.0,0.0,0.0,5.638354669333745,0.0,0.0,8,2006,WD,Normal,50,50,2.0,5.638354669333745,True,True,True
2616,2617,3.044522437723423,RL,4.23410650459726,9.3729692954244,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,5.713732805509369,TA,TA,CBlock,TA,TA,Mn,Rec,7.028201432058005,Unf,0.0,6.19644412779452,7.388946097618437,GasA,Fa,Y,SBrkr,7.494430215031565,0.0,0.0,7.494430215031565,0.0,0.0,1,1,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,1957.0,Unf,3.0,963.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,49,49,2.0,0.0,True,True,True
2617,2618,3.044522437723423,RL,4.23410650459726,10.581140312137425,Pave,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,6.805722553416985,TA,TA,CBlock,Gd,TA,Gd,ALQ,7.01301578963963,Unf,0.0,6.39024066706535,7.441906728051625,GasA,Ex,Y,SBrkr,7.237778191923443,0.0,0.0,7.237778191923443,1.0,0.0,1,1,1,0.6931471805599453,Ex,1.6094379124341005,Min1,1.0986122886681098,Gd,Attchd,1957.0,Unf,2.0,550.0,TA,TA,Y,0.0,5.247024072160486,0.0,0.0,0.0,0.0,0.0,10,2006,WD,Abnorml,49,49,3.0,5.247024072160486,True,True,True
2618,2619,3.044522437723423,RL,4.51085950651685,9.369734424126433,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.075346031088684,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,7.524021415206125,7.524021415206125,GasA,Gd,Y,SBrkr,7.524021415206125,0.0,0.0,7.524021415206125,0.0,0.0,2,0,3,0.6931471805599453,TA,2.19722457733622,Typ,0.6931471805599453,TA,Attchd,1969.0,Fin,2.0,506.0,TA,TA,Y,0.0,4.990432586778736,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal,37,37,2.0,4.990432586778736,True,True,True
2619,2620,4.110873864173311,RL,4.110873864173311,9.01663425631559,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,GLQ,6.55250788703459,Unf,0.0,4.736198448394496,6.70196036600254,GasA,Ex,Y,SBrkr,6.70196036600254,6.569481420414296,0.0,7.330405211844402,1.0,0.0,2,1,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,TA,Attchd,1997.0,Fin,2.0,400.0,TA,TA,Y,6.045005314036012,4.290459441148391,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal,9,8,4.0,4.290459441148391,True,True,True
